recipe,epoch,iter,layer,grad_phi_norm
nomix,17,200,11,0.0
nomix,17,300,0,0.006370665039867163
nomix,17,300,1,0.005658028647303581
nomix,17,300,2,0.0037510141264647245
nomix,17,300,3,0.003680361434817314
nomix,17,300,4,0.0027887155301868916
nomix,17,300,5,0.0020814090967178345
nomix,17,300,6,0.0015216778265312314
nomix,17,300,7,0.0015016733668744564
nomix,17,300,8,0.0006575987208634615
nomix,17,300,9,0.00027020563720725477
nomix,17,300,10,0.00012577680172398686
nomix,17,300,11,0.0
nomix,17,400,0,0.005964292213320732
nomix,17,400,1,0.005577136762440205
nomix,17,400,2,0.0041320170275866985
nomix,17,400,3,0.0036493351217359304
nomix,17,400,4,0.0028581421356648207
nomix,17,400,5,0.0024650231935083866
nomix,17,400,6,0.001603202661499381
nomix,17,400,7,0.001484149252064526
nomix,17,400,8,0.0006231254665181041
nomix,17,400,9,0.0002897108788602054
nomix,17,400,10,0.00013284542364999652
nomix,17,400,11,0.0
nomix,17,500,0,0.005078813526779413
nomix,17,500,1,0.004363369662314653
nomix,17,500,2,0.0033963462337851524
nomix,17,500,3,0.003127387957647443
nomix,17,500,4,0.002599557628855109
nomix,17,500,5,0.0019502309150993824
nomix,17,500,6,0.0013619867386296391
nomix,17,500,7,0.001322715892456472
nomix,17,500,8,0.0005896976217627525
nomix,17,500,9,0.000242306588916108
nomix,17,500,10,0.0001149174349848181
nomix,17,500,11,0.0
nomix,17,600,0,0.005431054159998894
nomix,17,600,1,0.004847649950534105
nomix,17,600,2,0.0033987462520599365
nomix,17,600,3,0.0031136199831962585
nomix,17,600,4,0.002474570879712701
nomix,17,600,5,0.001988181844353676
nomix,17,600,6,0.0012970654061064124
nomix,17,600,7,0.0013360347365960479
nomix,17,600,8,0.0006366505404002964
nomix,17,600,9,0.00024194433353841305
nomix,17,600,10,0.00012363909627310932
nomix,17,600,11,0.0
nomix,17,700,0,0.006087884772568941
nomix,17,700,1,0.005158049985766411
nomix,17,700,2,0.00392913818359375
nomix,17,700,3,0.0033493165392428637
nomix,17,700,4,0.0028417259454727173
nomix,17,700,5,0.0023467016872018576
nomix,17,700,6,0.0015159430913627148
nomix,17,700,7,0.001449359580874443
nomix,17,700,8,0.0006350666517391801
nomix,17,700,9,0.00026307982625439763
nomix,17,700,10,0.00011823562090285122
nomix,17,700,11,0.0
nomix,17,800,0,0.006297462619841099
nomix,17,800,1,0.005433944053947926
nomix,17,800,2,0.0037826120387762785
nomix,17,800,3,0.0036993345711380243
nomix,17,800,4,0.002865899121388793
nomix,17,800,5,0.002136211609467864
nomix,17,800,6,0.0014743843348696828
nomix,17,800,7,0.001326859463006258
nomix,17,800,8,0.0006622765213251114
nomix,17,800,9,0.0002614182303659618
nomix,17,800,10,0.00013034572475589812
nomix,17,800,11,0.0
nomix,17,900,0,0.0059868390671908855
nomix,17,900,1,0.004777856636792421
nomix,17,900,2,0.003644875716418028
nomix,17,900,3,0.0037620237562805414
nomix,17,900,4,0.002737894421443343
nomix,17,900,5,0.0020828687120229006
nomix,17,900,6,0.0014296600129455328
nomix,17,900,7,0.0014463620027527213
nomix,17,900,8,0.000684932223521173
nomix,17,900,9,0.0002768073172774166
nomix,17,900,10,0.0001289573556277901
nomix,17,900,11,0.0
nomix,17,1000,0,0.00558723509311676
nomix,17,1000,1,0.004744606092572212
nomix,17,1000,2,0.00372401624917984
nomix,17,1000,3,0.0032708412036299706
nomix,17,1000,4,0.0024561728350818157
nomix,17,1000,5,0.001937616616487503
nomix,17,1000,6,0.00134561478625983
nomix,17,1000,7,0.001282562967389822
nomix,17,1000,8,0.0005427553551271558
nomix,17,1000,9,0.0002689272805582732
nomix,17,1000,10,0.00010922110232058913
nomix,17,1000,11,0.0
nomix,17,1100,0,0.006468247156590223
nomix,17,1100,1,0.005777847487479448
nomix,17,1100,2,0.004139326512813568
nomix,17,1100,3,0.0034871231764554977
nomix,17,1100,4,0.0028227297589182854
nomix,17,1100,5,0.0022680037654936314
nomix,17,1100,6,0.001396160339936614
nomix,17,1100,7,0.0014478957746177912
nomix,17,1100,8,0.0006349732866510749
nomix,17,1100,9,0.0002940090198535472
nomix,17,1100,10,0.00012425861496012658
nomix,17,1100,11,0.0
nomix,17,1200,0,0.0058736614882946014
nomix,17,1200,1,0.0056248074397444725
nomix,17,1200,2,0.0039995512925088406
nomix,17,1200,3,0.0035774074494838715
nomix,17,1200,4,0.002876844722777605
nomix,17,1200,5,0.0023774108849465847
nomix,17,1200,6,0.0015461150323972106
nomix,17,1200,7,0.0015323604457080364
nomix,17,1200,8,0.0006126574007794261
nomix,17,1200,9,0.0002666848886292428
nomix,17,1200,10,0.00012783092097379267
nomix,17,1200,11,0.0
nomix,18,0,0,0.00706311734393239
nomix,18,0,1,0.006163670215755701
nomix,18,0,2,0.003807501634582877
nomix,18,0,3,0.003812754526734352
nomix,18,0,4,0.0030109670478850603
nomix,18,0,5,0.0023606496397405863
nomix,18,0,6,0.001718500629067421
nomix,18,0,7,0.0015430012717843056
nomix,18,0,8,0.0006424826569855213
nomix,18,0,9,0.0002763967786449939
nomix,18,0,10,0.00013020311598666012
nomix,18,0,11,0.0
nomix,18,100,0,0.006451328285038471
nomix,18,100,1,0.005396599881350994
nomix,18,100,2,0.003691159887239337
nomix,18,100,3,0.003517986973747611
nomix,18,100,4,0.0029762890189886093
nomix,18,100,5,0.0025203742552548647
nomix,18,100,6,0.0014738506870344281
nomix,18,100,7,0.001542738638818264
nomix,18,100,8,0.000621947692707181
nomix,18,100,9,0.00026494471239857376
nomix,18,100,10,0.00013599391968455166
nomix,18,100,11,0.0
nomix,18,200,0,0.00679269852116704
nomix,18,200,1,0.005855041556060314
nomix,18,200,2,0.003950859420001507
nomix,18,200,3,0.0036951147485524416
nomix,18,200,4,0.0031928233802318573
nomix,18,200,5,0.0025593528989702463
nomix,18,200,6,0.001537199248559773
nomix,18,200,7,0.0015535333659499884
nomix,18,200,8,0.0006773255881853402
nomix,18,200,9,0.0003034795226994902
nomix,18,200,10,0.00013942454825155437
nomix,18,200,11,0.0
nomix,18,300,0,0.007904406636953354
nomix,18,300,1,0.006539470050483942
nomix,18,300,2,0.004831028636544943
nomix,18,300,3,0.004166870843619108
nomix,18,300,4,0.003459050552919507
nomix,18,300,5,0.0027283213566988707
nomix,18,300,6,0.00166036793962121
nomix,18,300,7,0.00161150679923594
nomix,18,300,8,0.0006901788292452693
nomix,18,300,9,0.0003002415469381958
nomix,18,300,10,0.00013984914403408766
nomix,18,300,11,0.0
nomix,18,400,0,0.007066379766911268
nomix,18,400,1,0.006190352141857147
nomix,18,400,2,0.004432421177625656
nomix,18,400,3,0.0038846521638333797
nomix,18,400,4,0.0028496452141553164
nomix,18,400,5,0.0024015861563384533
nomix,18,400,6,0.0016020003240555525
nomix,18,400,7,0.001482542953453958
nomix,18,400,8,0.0006452362285926938
nomix,18,400,9,0.0002908919705078006
nomix,18,400,10,0.0001382835180265829
nomix,18,400,11,0.0
nomix,18,500,0,0.006273013073951006
nomix,18,500,1,0.00554194301366806
nomix,18,500,2,0.004117966629564762
nomix,18,500,3,0.003522813320159912
nomix,18,500,4,0.003174756420776248
nomix,18,500,5,0.002562979469075799
nomix,18,500,6,0.0015722137177363038
nomix,18,500,7,0.0015393926296383142
nomix,18,500,8,0.0007114146137610078
nomix,18,500,9,0.0002763169468380511
nomix,18,500,10,0.00014029517478775233
nomix,18,500,11,0.0
nomix,18,600,0,0.006572925020009279
nomix,18,600,1,0.005860407371073961
nomix,18,600,2,0.004118736367672682
nomix,18,600,3,0.003923571202903986
nomix,18,600,4,0.0029013557359576225
nomix,18,600,5,0.0023709721863269806
nomix,18,600,6,0.0015272354939952493
nomix,18,600,7,0.001481431070715189
nomix,18,600,8,0.0007271050708368421
nomix,18,600,9,0.0002978671691380441
nomix,18,600,10,0.00014466315042227507
nomix,18,600,11,0.0
nomix,18,700,0,0.0071262940764427185
nomix,18,700,1,0.005979635752737522
nomix,18,700,2,0.0038985642604529858
nomix,18,700,3,0.003636054927483201
nomix,18,700,4,0.002688674721866846
nomix,18,700,5,0.002554771490395069
nomix,18,700,6,0.0014170999638736248
nomix,18,700,7,0.001575508969835937
nomix,18,700,8,0.0006506700301542878
nomix,18,700,9,0.0002707107341848314
nomix,18,700,10,0.0001242803264176473
nomix,18,700,11,0.0
nomix,18,800,0,0.006465901155024767
nomix,18,800,1,0.005707364995032549
nomix,18,800,2,0.0038235164247453213
nomix,18,800,3,0.0036872862838208675
nomix,18,800,4,0.00281241605989635
nomix,18,800,5,0.0022783251479268074
nomix,18,800,6,0.0015577339800074697
nomix,18,800,7,0.0013348349602892995
nomix,18,800,8,0.0006236872868612409
nomix,18,800,9,0.0002520293346606195
nomix,18,800,10,0.00012297554349061102
nomix,18,800,11,0.0
nomix,18,900,0,0.006670038215816021
nomix,18,900,1,0.004935349337756634
nomix,18,900,2,0.0038094629999250174
nomix,18,900,3,0.0035147026646882296
nomix,18,900,4,0.00270727276802063
nomix,18,900,5,0.0022031681146472692
nomix,18,900,6,0.0014491183683276176
nomix,18,900,7,0.001483575557358563
nomix,18,900,8,0.0006365879671648145
nomix,18,900,9,0.0002650186943355948
nomix,18,900,10,0.0001283500751014799
nomix,18,900,11,0.0
nomix,18,1000,0,0.0066891745664179325
nomix,18,1000,1,0.0058046062476933
nomix,18,1000,2,0.0040724375285208225
nomix,18,1000,3,0.003631609259173274
nomix,18,1000,4,0.002924668602645397
nomix,18,1000,5,0.0023611008655279875
nomix,18,1000,6,0.0015645867679268122
nomix,18,1000,7,0.0015586301451548934
nomix,18,1000,8,0.0006443011807277799
nomix,18,1000,9,0.00026982545386999846
nomix,18,1000,10,0.00012194315058877692
nomix,18,1000,11,0.0
nomix,18,1100,0,0.007600822485983372
nomix,18,1100,1,0.0063844723626971245
nomix,18,1100,2,0.004140592645853758
nomix,18,1100,3,0.0037880835589021444
nomix,18,1100,4,0.0029988631140440702
nomix,18,1100,5,0.00254184752702713
nomix,18,1100,6,0.0015289350412786007
nomix,18,1100,7,0.0014923370908945799
nomix,18,1100,8,0.000688358093611896
nomix,18,1100,9,0.000265457114437595
nomix,18,1100,10,0.00013630068860948086
nomix,18,1100,11,0.0
nomix,18,1200,0,0.007284221705049276
nomix,18,1200,1,0.005842574872076511
nomix,18,1200,2,0.0040869018994271755
nomix,18,1200,3,0.003915899898856878
nomix,18,1200,4,0.0029543014243245125
nomix,18,1200,5,0.002576366998255253
nomix,18,1200,6,0.001656576874665916
nomix,18,1200,7,0.0016583557007834315
nomix,18,1200,8,0.0006684657419100404
nomix,18,1200,9,0.00030035129748284817
nomix,18,1200,10,0.00014004734111949801
nomix,18,1200,11,0.0
nomix,19,0,0,0.007758474908769131
nomix,19,0,1,0.006016807164996862
nomix,19,0,2,0.00443181162700057
nomix,19,0,3,0.0042154244147241116
nomix,19,0,4,0.0031663121189922094
nomix,19,0,5,0.002629793481901288
nomix,19,0,6,0.0015838934341445565
nomix,19,0,7,0.0016563478857278824
nomix,19,0,8,0.000730803410988301
nomix,19,0,9,0.0002956736134365201
nomix,19,0,10,0.00013905188825447112
nomix,19,0,11,0.0
nomix,19,100,0,0.007234370801597834
nomix,19,100,1,0.006052879150956869
nomix,19,100,2,0.004167576320469379
nomix,19,100,3,0.004034843295812607
nomix,19,100,4,0.002967431675642729
nomix,19,100,5,0.00235639326274395
nomix,19,100,6,0.0016905723605304956
nomix,19,100,7,0.0017058764351531863
nomix,19,100,8,0.0007246694294735789
nomix,19,100,9,0.00030616705771535635
nomix,19,100,10,0.00014879208174534142
nomix,19,100,11,0.0
nomix,19,200,0,0.007783079985529184
nomix,19,200,1,0.00614942517131567
nomix,19,200,2,0.004215163644403219
nomix,19,200,3,0.003956002648919821
nomix,19,200,4,0.0030217827297747135
nomix,19,200,5,0.002531922422349453
nomix,19,200,6,0.0016664952272549272
nomix,19,200,7,0.0017342334613204002
nomix,19,200,8,0.0008014783961698413
nomix,19,200,9,0.0002979293931275606
nomix,19,200,10,0.00014812202425673604
nomix,19,200,11,0.0
nomix,19,300,0,0.007687292993068695
nomix,19,300,1,0.005858749151229858
nomix,19,300,2,0.004217223729938269
nomix,19,300,3,0.003973464947193861
nomix,19,300,4,0.003327906597405672
nomix,19,300,5,0.002680873265489936
nomix,19,300,6,0.001672780723311007
nomix,19,300,7,0.001570698688738048
nomix,19,300,8,0.0007464049849659204
nomix,19,300,9,0.00031157807097770274
nomix,19,300,10,0.0001441653148503974
nomix,19,300,11,0.0
nomix,19,400,0,0.006725499872118235
nomix,19,400,1,0.005503958091139793
nomix,19,400,2,0.0036769069265574217
nomix,19,400,3,0.003436977043747902
nomix,19,400,4,0.002557933097705245
nomix,19,400,5,0.0020865132100880146
nomix,19,400,6,0.0013405467616394162
nomix,19,400,7,0.0012337462976574898
nomix,19,400,8,0.0006107898079790175
nomix,19,400,9,0.0002575386315584183
nomix,19,400,10,0.0001237712858710438
nomix,19,400,11,0.0
nomix,19,500,0,0.007300263736397028
nomix,19,500,1,0.005479773972183466
nomix,19,500,2,0.0039887018501758575
nomix,19,500,3,0.0036123543977737427
nomix,19,500,4,0.002729942323639989
nomix,19,500,5,0.0022670866455882788
nomix,19,500,6,0.0013236305676400661
nomix,19,500,7,0.001439957763068378
nomix,19,500,8,0.0006466570193879306
nomix,19,500,9,0.00027128466172143817
nomix,19,500,10,0.00012418825644999743
nomix,19,500,11,0.0
nomix,19,600,0,0.006546023301780224
nomix,19,600,1,0.005494260229170322
nomix,19,600,2,0.003974496852606535
nomix,19,600,3,0.0037042400799691677
nomix,19,600,4,0.002807882847264409
nomix,19,600,5,0.002206782577559352
nomix,19,600,6,0.001546765211969614
nomix,19,600,7,0.0014453342882916331
nomix,19,600,8,0.0006583156646229327
nomix,19,600,9,0.0002749567502178252
nomix,19,600,10,0.0001345551136182621
nomix,19,600,11,0.0
nomix,19,700,0,0.00804621260613203
nomix,19,700,1,0.006240305956453085
nomix,19,700,2,0.004085842985659838
nomix,19,700,3,0.003862823126837611
nomix,19,700,4,0.0028958511538803577
nomix,19,700,5,0.002441604156047106
nomix,19,700,6,0.0017049734015017748
nomix,19,700,7,0.00142809993121773
nomix,19,700,8,0.0006602853536605835
nomix,19,700,9,0.0003173699078615755
nomix,19,700,10,0.00014901721442583948
nomix,19,700,11,0.0
nomix,19,800,0,0.008312102407217026
nomix,19,800,1,0.00600502360612154
nomix,19,800,2,0.004303255584090948
nomix,19,800,3,0.0038750788662582636
nomix,19,800,4,0.002984611550346017
nomix,19,800,5,0.002459169365465641
nomix,19,800,6,0.001509122783318162
nomix,19,800,7,0.0015316043281927705
nomix,19,800,8,0.0006938939914107323
nomix,19,800,9,0.0003048072976525873
nomix,19,800,10,0.0001442343054804951
nomix,19,800,11,0.0
nomix,19,900,0,0.007434031460434198
nomix,19,900,1,0.006166847422719002
nomix,19,900,2,0.00391040463000536
nomix,19,900,3,0.004009058699011803
nomix,19,900,4,0.003210312221199274
nomix,19,900,5,0.002188171725720167
nomix,19,900,6,0.0015604663640260696
nomix,19,900,7,0.0015331535832956433
nomix,19,900,8,0.0007196340011432767
nomix,19,900,9,0.0003005839535035193
nomix,19,900,10,0.000129729465697892
nomix,19,900,11,0.0
nomix,19,1000,0,0.008180533535778522
nomix,19,1000,1,0.005713231395930052
nomix,19,1000,2,0.004371795803308487
nomix,19,1000,3,0.0038349332753568888
nomix,19,1000,4,0.0031405261252075434
nomix,19,1000,5,0.0021090346854180098
nomix,19,1000,6,0.001590399770066142
nomix,19,1000,7,0.0015062009915709496
nomix,19,1000,8,0.0006721153040416539
nomix,19,1000,9,0.0002918437239713967
nomix,19,1000,10,0.00013409058738034219
nomix,19,1000,11,0.0
nomix,19,1100,0,0.008484775200486183
nomix,19,1100,1,0.006089267786592245
nomix,19,1100,2,0.004329368472099304
nomix,19,1100,3,0.004234528634697199
nomix,19,1100,4,0.003064968390390277
nomix,19,1100,5,0.0024306545965373516
nomix,19,1100,6,0.0016864350764080882
nomix,19,1100,7,0.001541984616778791
nomix,19,1100,8,0.0006687127170152962
nomix,19,1100,9,0.0002934141084551811
nomix,19,1100,10,0.00015366457228083163
nomix,19,1100,11,0.0
nomix,19,1200,0,0.007659238763153553
nomix,19,1200,1,0.006511813495308161
nomix,19,1200,2,0.004130949731916189
nomix,19,1200,3,0.0037648328579962254
nomix,19,1200,4,0.0031919176690280437
nomix,19,1200,5,0.0024837572127580643
nomix,19,1200,6,0.0016695846570655704
nomix,19,1200,7,0.001560020144097507
nomix,19,1200,8,0.0007897312170825899
nomix,19,1200,9,0.000317953439662233
nomix,19,1200,10,0.00013717659749090672
nomix,19,1200,11,0.0
nomix,20,0,0,0.008809758350253105
nomix,20,0,1,0.006240786053240299
nomix,20,0,2,0.004301052540540695
nomix,20,0,3,0.0038564689457416534
nomix,20,0,4,0.0032696910202503204
nomix,20,0,5,0.0025595633778721094
nomix,20,0,6,0.0015913322567939758
nomix,20,0,7,0.001596288406290114
nomix,20,0,8,0.0007060847128741443
nomix,20,0,9,0.0002952073700726032
nomix,20,0,10,0.00014337214815896004
nomix,20,0,11,0.0
nomix,20,100,0,0.008527512662112713
nomix,20,100,1,0.005791717208921909
nomix,20,100,2,0.004219262860715389
nomix,20,100,3,0.003775875549763441
nomix,20,100,4,0.00325925019569695
nomix,20,100,5,0.002315900754183531
nomix,20,100,6,0.0015969885280355811
nomix,20,100,7,0.0015979476738721132
nomix,20,100,8,0.0007109752623364329
nomix,20,100,9,0.00028170025325380266
nomix,20,100,10,0.0001364891795674339
nomix,20,100,11,0.0
nomix,20,200,0,0.008323016576468945
nomix,20,200,1,0.006076211575418711
nomix,20,200,2,0.004166096914559603
nomix,20,200,3,0.0037333040963858366
nomix,20,200,4,0.002895741956308484
nomix,20,200,5,0.002314511686563492
nomix,20,200,6,0.0015943251783028245
nomix,20,200,7,0.0014383377274498343
nomix,20,200,8,0.0007040499476715922
nomix,20,200,9,0.00030545410118065774
nomix,20,200,10,0.0001454840530641377
nomix,20,200,11,0.0
nomix,20,300,0,0.008238009177148342
nomix,20,300,1,0.006244129966944456
nomix,20,300,2,0.004342103376984596
nomix,20,300,3,0.004148977808654308
nomix,20,300,4,0.0029387257527559996
nomix,20,300,5,0.0025841312017291784
nomix,20,300,6,0.001572205568663776
nomix,20,300,7,0.0014571727951988578
nomix,20,300,8,0.0007139113149605691
nomix,20,300,9,0.00030493445228785276
nomix,20,300,10,0.00015144122880883515
nomix,20,300,11,0.0
nomix,20,400,0,0.008407508954405785
nomix,20,400,1,0.006376562174409628
nomix,20,400,2,0.004486250225454569
nomix,20,400,3,0.004314071964472532
nomix,20,400,4,0.003168703755363822
nomix,20,400,5,0.0024827010929584503
nomix,20,400,6,0.0017136605456471443
nomix,20,400,7,0.0015715865883976221
nomix,20,400,8,0.0006847406621091068
nomix,20,400,9,0.00028673946508206427
nomix,20,400,10,0.0001540283119538799
nomix,20,400,11,0.0
nomix,20,500,0,0.007973378524184227
nomix,20,500,1,0.006330108270049095
nomix,20,500,2,0.004199802875518799
nomix,20,500,3,0.003658238099887967
nomix,20,500,4,0.00309025589376688
nomix,20,500,5,0.002173784887418151
nomix,20,500,6,0.001496285549364984
nomix,20,500,7,0.001461092266254127
nomix,20,500,8,0.0006656982586719096
nomix,20,500,9,0.00028822122840210795
nomix,20,500,10,0.00014068224118091166
nomix,20,500,11,0.0
nomix,20,600,0,0.008919586427509785
nomix,20,600,1,0.005987738724797964
nomix,20,600,2,0.004461974836885929
nomix,20,600,3,0.004057570826262236
nomix,20,600,4,0.002980930730700493
nomix,20,600,5,0.0024656085297465324
nomix,20,600,6,0.0014276733854785562
nomix,20,600,7,0.0014254124835133553
nomix,20,600,8,0.000702017976436764
nomix,20,600,9,0.0002971361973322928
nomix,20,600,10,0.00014874647604301572
nomix,20,600,11,0.0
nomix,20,700,0,0.008550643920898438
nomix,20,700,1,0.006331458222121
nomix,20,700,2,0.0043447003699839115
nomix,20,700,3,0.004129491746425629
nomix,20,700,4,0.00283987820148468
nomix,20,700,5,0.002819238230586052
nomix,20,700,6,0.001769232447259128
nomix,20,700,7,0.0017825653776526451
nomix,20,700,8,0.0007490835268981755
nomix,20,700,9,0.00031988293631002307
nomix,20,700,10,0.00013969934661872685
nomix,20,700,11,0.0
nomix,20,800,0,0.009535441175103188
nomix,20,800,1,0.006274165119975805
nomix,20,800,2,0.0045648193918168545
nomix,20,800,3,0.004044886212795973
nomix,20,800,4,0.0032103394623845816
nomix,20,800,5,0.002413456793874502
nomix,20,800,6,0.001661551184952259
nomix,20,800,7,0.0015802901471033692
nomix,20,800,8,0.0007398754241876304
nomix,20,800,9,0.000309215480228886
nomix,20,800,10,0.0001500827493146062
nomix,20,800,11,0.0
nomix,20,900,0,0.009754053317010403
nomix,20,900,1,0.006346073001623154
nomix,20,900,2,0.004713299684226513
nomix,20,900,3,0.003978066146373749
nomix,20,900,4,0.003707971889525652
nomix,20,900,5,0.0023966641165316105
nomix,20,900,6,0.0016903012292459607
nomix,20,900,7,0.0016825530910864472
nomix,20,900,8,0.0006734540802426636
nomix,20,900,9,0.0003100052708759904
nomix,20,900,10,0.000151175117935054
nomix,20,900,11,0.0
nomix,20,1000,0,0.009854322299361229
nomix,20,1000,1,0.006850633304566145
nomix,20,1000,2,0.005002937745302916
nomix,20,1000,3,0.004433163441717625
nomix,20,1000,4,0.0032669201027601957
nomix,20,1000,5,0.002473365981131792
nomix,20,1000,6,0.0017227926291525364
nomix,20,1000,7,0.0016165835550054908
nomix,20,1000,8,0.0007563541294075549
nomix,20,1000,9,0.00029265921330079436
nomix,20,1000,10,0.0001407695235684514
nomix,20,1000,11,0.0
nomix,20,1100,0,0.009894309565424919
nomix,20,1100,1,0.00705817760899663
nomix,20,1100,2,0.004696255084127188
nomix,20,1100,3,0.00422375462949276
nomix,20,1100,4,0.0031136854086071253
nomix,20,1100,5,0.002533544786274433
nomix,20,1100,6,0.0017347169341519475
nomix,20,1100,7,0.0016898600151762366
nomix,20,1100,8,0.0007661616546101868
nomix,20,1100,9,0.00030218358733691275
nomix,20,1100,10,0.00015643698861822486
nomix,20,1100,11,0.0
nomix,20,1200,0,0.009111408144235611
nomix,20,1200,1,0.006266409996896982
nomix,20,1200,2,0.004314401652663946
nomix,20,1200,3,0.004151718225330114
nomix,20,1200,4,0.0030246565584093332
nomix,20,1200,5,0.0024845427833497524
nomix,20,1200,6,0.0015508491778746247
nomix,20,1200,7,0.001666072872467339
nomix,20,1200,8,0.0007821937906555831
nomix,20,1200,9,0.00031054962892085314
nomix,20,1200,10,0.0001495298492955044
nomix,20,1200,11,0.0
nomix,21,0,0,0.00927276536822319
nomix,21,0,1,0.006534258369356394
nomix,21,0,2,0.004290573764592409
nomix,21,0,3,0.003899779636412859
nomix,21,0,4,0.0029336432926356792
nomix,21,0,5,0.00248509319499135
nomix,21,0,6,0.0016739164711907506
nomix,21,0,7,0.0015755273634567857
nomix,21,0,8,0.0007037376053631306
nomix,21,0,9,0.00029207218904048204
nomix,21,0,10,0.00014428290887735784
nomix,21,0,11,0.0
nomix,21,100,0,0.009036507457494736
nomix,21,100,1,0.006444684695452452
nomix,21,100,2,0.004464013502001762
nomix,21,100,3,0.003858411917462945
nomix,21,100,4,0.0030586530920118093
nomix,21,100,5,0.0024952685926109552
nomix,21,100,6,0.0016480732010677457
nomix,21,100,7,0.0015406192978844047
nomix,21,100,8,0.0006762277334928513
nomix,21,100,9,0.0002859710075426847
nomix,21,100,10,0.00013347450294531882
nomix,21,100,11,0.0
nomix,21,200,0,0.00922213215380907
nomix,21,200,1,0.005692725535482168
nomix,21,200,2,0.0040220716036856174
nomix,21,200,3,0.003973270766437054
nomix,21,200,4,0.0030765191186219454
nomix,21,200,5,0.002543466631323099
nomix,21,200,6,0.001657700864598155
nomix,21,200,7,0.0016382733592763543
nomix,21,200,8,0.000735741457901895
nomix,21,200,9,0.00031114829471334815
nomix,21,200,10,0.00015549226372968405
nomix,21,200,11,0.0
nomix,21,300,0,0.009768150746822357
nomix,21,300,1,0.006137799471616745
nomix,21,300,2,0.004167184233665466
nomix,21,300,3,0.004111778922379017
nomix,21,300,4,0.0028636790812015533
nomix,21,300,5,0.0025324635207653046
nomix,21,300,6,0.001705046626739204
nomix,21,300,7,0.0016567446291446686
nomix,21,300,8,0.0007431009435094893
nomix,21,300,9,0.0003082773764617741
nomix,21,300,10,0.00015266714035533369
nomix,21,300,11,0.0
nomix,21,400,0,0.009153325110673904
nomix,21,400,1,0.006403189618140459
nomix,21,400,2,0.004463932476937771
nomix,21,400,3,0.004098901990801096
nomix,21,400,4,0.003093081759288907
nomix,21,400,5,0.0025698249228298664
nomix,21,400,6,0.0016353457467630506
nomix,21,400,7,0.0016894210129976273
nomix,21,400,8,0.000716080772690475
nomix,21,400,9,0.00029822418582625687
nomix,21,400,10,0.00015341815014835447
nomix,21,400,11,0.0
nomix,21,500,0,0.009200655855238438
nomix,21,500,1,0.006454260088503361
nomix,21,500,2,0.004575213883072138
nomix,21,500,3,0.003976364620029926
nomix,21,500,4,0.003118690801784396
nomix,21,500,5,0.0024720430374145508
nomix,21,500,6,0.0014952730853110552
nomix,21,500,7,0.0015846163732931018
nomix,21,500,8,0.000766473647672683
nomix,21,500,9,0.0003189483832102269
nomix,21,500,10,0.0001385902432957664
nomix,21,500,11,0.0
nomix,21,600,0,0.009955944493412971
nomix,21,600,1,0.006807084195315838
nomix,21,600,2,0.004689658991992474
nomix,21,600,3,0.004245779011398554
nomix,21,600,4,0.003073276486247778
nomix,21,600,5,0.002453689929097891
nomix,21,600,6,0.001630274229682982
nomix,21,600,7,0.0016879725735634565
nomix,21,600,8,0.0007565527339465916
nomix,21,600,9,0.0003032525419257581
nomix,21,600,10,0.0001560175878694281
nomix,21,600,11,0.0
nomix,21,700,0,0.008993986062705517
nomix,21,700,1,0.006358020007610321
nomix,21,700,2,0.004694415722042322
nomix,21,700,3,0.003965207375586033
nomix,21,700,4,0.002952111652120948
nomix,21,700,5,0.0024760609958320856
nomix,21,700,6,0.0015021990984678268
nomix,21,700,7,0.0014529966283589602
nomix,21,700,8,0.0007363590993918478
nomix,21,700,9,0.0002902213600464165
nomix,21,700,10,0.0001389751851093024
nomix,21,700,11,0.0
nomix,21,800,0,0.009203759022057056
nomix,21,800,1,0.006078542210161686
nomix,21,800,2,0.0043832240626215935
nomix,21,800,3,0.004190751817077398
nomix,21,800,4,0.0029995779041200876
nomix,21,800,5,0.0023744283244013786
nomix,21,800,6,0.001588099985383451
nomix,21,800,7,0.0016207799781113863
nomix,21,800,8,0.0007737417472526431
nomix,21,800,9,0.00029516464564949274
nomix,21,800,10,0.00014651643869001418
nomix,21,800,11,0.0
nomix,21,900,0,0.010073695331811905
nomix,21,900,1,0.007070501800626516
nomix,21,900,2,0.0045221224427223206
nomix,21,900,3,0.004244992975145578
nomix,21,900,4,0.0032909235451370478
nomix,21,900,5,0.002740683499723673
nomix,21,900,6,0.0016878057504072785
nomix,21,900,7,0.001581092830747366
nomix,21,900,8,0.0007377563160844147
nomix,21,900,9,0.00032814755104482174
nomix,21,900,10,0.00014996652316767722
nomix,21,900,11,0.0
nomix,21,1000,0,0.011069821193814278
nomix,21,1000,1,0.006714652758091688
nomix,21,1000,2,0.004724661819636822
nomix,21,1000,3,0.0041342200711369514
nomix,21,1000,4,0.0033253906294703484
nomix,21,1000,5,0.0027378422673791647
nomix,21,1000,6,0.0017364403465762734
nomix,21,1000,7,0.0016775020631030202
nomix,21,1000,8,0.0007656324305571616
nomix,21,1000,9,0.00031961555941961706
nomix,21,1000,10,0.00016102466906886548
nomix,21,1000,11,0.0
nomix,21,1100,0,0.01027321070432663
nomix,21,1100,1,0.007126213051378727
nomix,21,1100,2,0.004735224414616823
