epoch,lr,train_loss,val_top1_full,val_top5_full,val_loss,img_per_sec,wall_time
274,1.802e-05,2.0985,76.834,91.818,1.261,4220.8,303.5
275,1.669e-05,2.0896,76.838,91.726,1.2678,4222.9,303.4
276,1.542e-05,2.0874,76.946,91.99,1.2485,4219.0,303.6
277,1.42e-05,2.1034,76.92,91.832,1.2508,4222.9,303.4
278,1.303e-05,2.077,77.044,91.936,1.2547,4218.1,303.7
279,1.192e-05,2.0668,77.014,91.826,1.263,4223.3,303.3
280,1.086e-05,2.0783,76.982,91.772,1.2637,4226.6,303.1
281,9.85e-06,2.0722,76.826,91.744,1.2668,4217.4,303.7
282,8.9e-06,2.0743,76.996,91.91,1.2542,4224.5,303.2
283,8e-06,2.0731,77.006,91.888,1.2644,4221.5,303.5
284,7.15e-06,2.0603,76.976,91.778,1.2679,4221.6,303.4
285,6.36e-06,2.0592,76.928,91.832,1.2646,4223.8,303.3
286,5.62e-06,2.0604,76.946,91.798,1.2627,4224.6,303.2
287,4.94e-06,2.0598,77.082,91.932,1.2552,4222.9,303.4
288,4.31e-06,2.0627,77.062,91.898,1.2591,4223.1,303.3
289,3.74e-06,2.0721,77.036,91.814,1.2657,4221.8,303.4
290,3.22e-06,2.0596,77.05,91.86,1.2612,4232.4,302.7
291,2.75e-06,2.0462,77.03,91.882,1.2637,4222.9,303.3
292,2.34e-06,2.0557,77.092,91.862,1.2645,4227.4,303.0
293,1.99e-06,2.0487,77.104,91.864,1.266,4223.2,303.3
294,1.68e-06,2.0483,77.074,91.85,1.2657,4221.5,303.5
295,1.44e-06,2.0667,77.086,91.904,1.2642,4225.2,303.2
296,1.25e-06,2.0587,77.038,91.904,1.2642,4222.4,303.4
297,1.11e-06,2.0624,76.99,91.914,1.2626,4220.1,303.6
298,1.03e-06,2.0656,77.06,91.906,1.2627,4222.3,303.4
299,1e-06,2.0475,77.076,91.882,1.2628,4220.6,303.5
